timestamp,endpoint_name,model,sorted_index,question_id,max_tokens,run_idx,ttft_s,gen_time_s,total_wall_s,output_tokens,token_count_method,tokens_per_s,input_tokens,reasoning_tokens,visible_output_tokens,total_tokens,usage_json,correct,finish_reason,refusal,provider,request_id,outcome,billed_output_tokens,thinking_tokens,inference_time_s,tool_time_s,retry_api_time_s,backoff_time_s,harness_overhead_s,first_stream_event_latency_s,first_stream_event_ts,first_observable_output_ts,last_observable_output_ts,observable_chunk_count,endpoint_base_url,endpoint_region,tool_configuration,sandbox_image,cpu_memory_limits,economy_policy,serial_execution
2026-07-02T20:25:44.598241+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,62,66e95faf8451a9b41f307932,100000,1,673.687733,4.037498,677.731690,47450,anthropic_stream_usage_includes_omitted_thinking,70.012957,157,not_reported,,47607,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 157, ""output_tokens"": 47450, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,47450,not_reported,677.731690,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:37:02.341520+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,83,66ea2cc3c602e2b991ae8aba,100000,1,114.281326,7.360516,121.664616,10834,anthropic_stream_usage_includes_omitted_thinking,89.048076,343,not_reported,,11177,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 343, ""output_tokens"": 10834, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,10834,not_reported,121.664616,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:39:04.016049+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,88,66ea3d3fa715c6c835b25764,100000,1,6.426568,3.011406,9.461582,624,anthropic_stream_usage_includes_omitted_thinking,65.950917,259,not_reported,,883,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 259, ""output_tokens"": 624, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,624,not_reported,9.461582,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:39:13.485542+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,135,66ec02c52ec65d6153428744,100000,1,13.235695,5.027828,18.265266,1368,anthropic_stream_usage_includes_omitted_thinking,74.896254,447,not_reported,,1815,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 447, ""output_tokens"": 1368, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,1368,not_reported,18.265266,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:39:31.758973+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,156,66ed5f1e85adbeda9f978022,100000,1,735.327676,5.933341,741.361954,50338,anthropic_stream_usage_includes_omitted_thinking,67.899357,397,not_reported,,50735,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 397, ""output_tokens"": 50338, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,50338,not_reported,741.361954,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:51:53.135674+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,249,66f2cda3b508188b6e7328a8,100000,1,57.196106,7.430417,64.640743,4890,anthropic_stream_usage_includes_omitted_thinking,75.648883,237,not_reported,,5127,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 237, ""output_tokens"": 4890, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,4890,not_reported,64.640743,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T20:52:57.781441+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,266,66f402add1c77d20ca3338ef,100000,1,1099.507514,8.868141,1108.425702,97736,anthropic_stream_usage_includes_omitted_thinking,88.175509,1778,not_reported,,99514,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 1778, ""output_tokens"": 97736, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,97736,not_reported,1108.425702,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:11:26.224632+00:00,hle-mini-100-v1-q001-010-opus-max,claude-opus-4-8,355,66fc23cfa7be4edbe85cf177,100000,1,656.507738,10.301195,666.847729,60677,anthropic_stream_usage_includes_omitted_thinking,90.990787,153,not_reported,,60830,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 153, ""output_tokens"": 60677, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,60677,not_reported,666.847729,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:27:58.402974+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,12,66e8784d70625d8c7700315a,100000,1,16.484625,1.536320,18.475144,1386,anthropic_stream_usage_includes_omitted_thinking,75.019714,620,not_reported,,2006,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 620, ""output_tokens"": 1386, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,1386,not_reported,18.475144,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:28:16.881746+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,19,66e8a1833aa94517d4573b0d,100000,1,5.398882,7.515085,13.039557,635,anthropic_stream_usage_includes_omitted_thinking,48.697974,310,not_reported,,945,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 310, ""output_tokens"": 635, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,635,not_reported,13.039557,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:28:29.922962+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,62,66e95faf8451a9b41f307932,100000,1,16.404718,1.828375,18.251271,1127,anthropic_stream_usage_includes_omitted_thinking,61.749123,157,not_reported,,1284,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 157, ""output_tokens"": 1127, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,1127,not_reported,18.251271,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:28:48.177855+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,83,66ea2cc3c602e2b991ae8aba,100000,1,24.768789,4.270045,29.065517,2597,anthropic_stream_usage_includes_omitted_thinking,89.349865,343,not_reported,,2940,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 343, ""output_tokens"": 2597, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,2597,not_reported,29.065517,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:29:17.248559+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,88,66ea3d3fa715c6c835b25764,100000,1,,,12.662163,649,anthropic_stream_usage_includes_omitted_thinking,51.255067,259,not_reported,,908,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 259, ""output_tokens"": 649, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,refusal,yes,not_recorded,not_reported,refusal,649,not_reported,12.662163,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:29:29.913267+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,135,66ec02c52ec65d6153428744,100000,1,5.891525,3.122288,9.014876,474,anthropic_stream_usage_includes_omitted_thinking,52.579760,447,not_reported,,921,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 447, ""output_tokens"": 474, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,474,not_reported,9.014876,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:29:38.930729+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,156,66ed5f1e85adbeda9f978022,100000,1,250.419001,3.854504,254.274043,17302,anthropic_stream_usage_includes_omitted_thinking,68.044696,397,not_reported,,17699,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 397, ""output_tokens"": 17302, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,17302,not_reported,254.274043,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:33:53.209999+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,249,66f2cda3b508188b6e7328a8,100000,1,18.163287,7.348208,25.549949,1829,anthropic_stream_usage_includes_omitted_thinking,71.585271,237,not_reported,,2066,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 237, ""output_tokens"": 1829, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,1829,not_reported,25.549949,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:34:18.778548+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,266,66f402add1c77d20ca3338ef,100000,1,110.065733,5.702684,115.837605,11441,anthropic_stream_usage_includes_omitted_thinking,98.767581,1778,not_reported,,13219,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 1778, ""output_tokens"": 11441, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,11441,not_reported,115.837605,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-02T21:36:14.621249+00:00,hle-mini-100-v1-q001-010-fable-xhigh,claude-fable-5,355,66fc23cfa7be4edbe85cf177,100000,1,150.484425,9.922605,160.432392,16191,anthropic_stream_usage_includes_omitted_thinking,100.921016,153,not_reported,,16344,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 153, ""output_tokens"": 16191, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,16191,not_reported,160.432392,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:43:30.808727+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,6,66b827b9b64deaedfbb997a2,100000,1,495.961381,13.484499,509.467696,50822,anthropic_stream_usage_includes_omitted_thinking,99.755098,402,not_reported,,51224,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 402, ""output_tokens"": 50822, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,50822,not_reported,509.467696,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:52:00.286668+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,13,66e883265ab37f0a7da089be,100000,1,44.313312,4.195813,48.510585,3683,anthropic_stream_usage_includes_omitted_thinking,75.921574,406,not_reported,,4089,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 406, ""output_tokens"": 3683, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,3683,not_reported,48.510585,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:52:48.811335+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,27,66e8ccc4089d1e34c84c76c0,100000,1,,,3.576122,2,anthropic_stream_usage_includes_omitted_thinking,0.559265,717,not_reported,,719,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 717, ""output_tokens"": 2, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,refusal,yes,not_recorded,not_reported,refusal,2,not_reported,3.576122,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:52:52.394468+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,55,66e9469b76b5b4f3e8a369d5,100000,1,98.559390,8.858041,107.440421,10400,anthropic_stream_usage_includes_omitted_thinking,96.797833,171,not_reported,,10571,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 171, ""output_tokens"": 10400, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,10400,not_reported,107.440421,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:54:39.845789+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,69,66e9b2899cf8fcf41599246f,100000,1,5.093892,3.127718,8.253125,335,anthropic_stream_usage_includes_omitted_thinking,40.590684,688,not_reported,,1023,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 688, ""output_tokens"": 335, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,335,not_reported,8.253125,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:54:48.112120+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,70,66e9b92578e89514d9ab6093,100000,1,25.377332,6.368342,31.761494,2403,anthropic_stream_usage_includes_omitted_thinking,75.657650,138,not_reported,,2541,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 138, ""output_tokens"": 2403, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,2403,not_reported,31.761494,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:55:19.877500+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,102,66eaa5ddc7a3252f0f3fe53f,100000,1,18.709508,2.290555,21.017606,1564,anthropic_stream_usage_includes_omitted_thinking,74.413805,143,not_reported,,1707,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 143, ""output_tokens"": 1564, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,end_turn,no,not_recorded,not_reported,completed,1564,not_reported,21.017606,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:55:40.903298+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,134,66ebefa090db075818df99a9,100000,1,7.403959,2.812681,10.235235,517,anthropic_stream_usage_includes_omitted_thinking,50.511786,602,not_reported,,1119,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 602, ""output_tokens"": 517, ""server_tool_use"": null, ""service_tier"": ""standard""}",yes,end_turn,no,not_recorded,not_reported,completed,517,not_reported,10.235235,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:55:51.145225+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,142,66ec8ab4b489956467209e0c,100000,1,,,3.064768,3,anthropic_stream_usage_includes_omitted_thinking,0.978867,448,not_reported,,451,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 448, ""output_tokens"": 3, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,refusal,yes,not_recorded,not_reported,refusal,3,not_reported,3.064768,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:55:54.215532+00:00,hle-verified-gold-100-v1-q001-010-fable-xhigh,claude-fable-5,151,66ed3c5dae789e6253eedddd,100000,1,,,12.519661,785,anthropic_stream_usage_includes_omitted_thinking,62.701380,719,not_reported,,1504,"{""cache_creation"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""inference_geo"": ""global"", ""input_tokens"": 719, ""output_tokens"": 785, ""server_tool_use"": null, ""service_tier"": ""standard""}",no,refusal,yes,not_recorded,not_reported,refusal,785,not_reported,12.519661,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:57:23.074879+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,6,66b827b9b64deaedfbb997a2,100000,1,38.719641,0.706427,39.803068,8633,stream_usage_includes_thinking,216.892830,272,8286,347,8905,"{""input_tokens"": 272, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 8633, ""output_tokens_details"": {""reasoning_tokens"": 8286}, ""total_tokens"": 8905}",yes,stop,no,not_recorded,not_reported,completed,8633,8286,39.803068,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:58:02.887628+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,13,66e883265ab37f0a7da089be,100000,1,26.126807,0.307523,26.753850,6260,stream_usage_includes_thinking,233.985012,311,6054,206,6571,"{""input_tokens"": 311, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 6260, ""output_tokens_details"": {""reasoning_tokens"": 6054}, ""total_tokens"": 6571}",yes,stop,no,not_recorded,not_reported,completed,6260,6054,26.753850,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:58:29.646818+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,27,66e8ccc4089d1e34c84c76c0,100000,1,39.087925,0.282816,39.795128,8352,stream_usage_includes_thinking,209.874936,489,8198,154,8841,"{""input_tokens"": 489, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 8352, ""output_tokens_details"": {""reasoning_tokens"": 8198}, ""total_tokens"": 8841}",no,stop,no,not_recorded,not_reported,completed,8352,8198,39.795128,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:59:09.448887+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,55,66e9469b76b5b4f3e8a369d5,100000,1,14.113974,0.819591,15.170106,3389,stream_usage_includes_thinking,223.399882,126,3016,373,3515,"{""input_tokens"": 126, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 3389, ""output_tokens_details"": {""reasoning_tokens"": 3016}, ""total_tokens"": 3515}",yes,stop,no,not_recorded,not_reported,completed,3389,3016,15.170106,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:59:24.630924+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,69,66e9b2899cf8fcf41599246f,100000,1,7.499817,0.358558,8.159529,1530,stream_usage_includes_thinking,187.510822,522,1377,153,2052,"{""input_tokens"": 522, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 1530, ""output_tokens_details"": {""reasoning_tokens"": 1377}, ""total_tokens"": 2052}",yes,stop,no,not_recorded,not_reported,completed,1530,1377,8.159529,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:59:32.814292+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,70,66e9b92578e89514d9ab6093,100000,1,20.701993,0.480923,21.598509,4339,stream_usage_includes_thinking,200.893497,95,4142,197,4434,"{""input_tokens"": 95, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 4339, ""output_tokens_details"": {""reasoning_tokens"": 4142}, ""total_tokens"": 4434}",yes,stop,no,not_recorded,not_reported,completed,4339,4142,21.598509,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T00:59:54.422753+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,102,66eaa5ddc7a3252f0f3fe53f,100000,1,16.852511,0.000608,17.210880,3807,stream_usage_includes_thinking,221.197295,96,3751,56,3903,"{""input_tokens"": 96, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 3807, ""output_tokens_details"": {""reasoning_tokens"": 3751}, ""total_tokens"": 3903}",yes,stop,no,not_recorded,not_reported,completed,3807,3751,17.210880,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
2026-07-03T01:00:11.642295+00:00,hle-verified-gold-100-v1-q001-010-model-fast-xhigh,gpt-5.5-koffing-castor-kosmo-0527-test-ev3,134,66ebefa090db075818df99a9,100000,1,1.368684,0.058736,1.626753,249,stream_usage_includes_thinking,153.065635,356,148,101,605,"{""input_tokens"": 356, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 249, ""output_tokens_details"": {""reasoning_tokens"": 148}, ""total_tokens"": 605}",no,stop,no,not_recorded,not_reported,completed,249,148,1.626753,0,0,0,0,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_reported,none,not_applicable,not_applicable,none,yes
